example_id,source_lang,target_lang,source_text,target_text,domain,register,source_type,source_name,source_url,license,translator,review_status,notes
fra-eng-145890,fra,eng,Je cherche le formulaire a la gare apres la pluie.,,,,,,,CC-BY-4.0,,,
fra-eng-145891,fra,eng,Je cherche le formulaire a la gare pendant le voyage.,,,,,,,CC-BY-4.0,,,
fra-eng-145892,fra,eng,Je cherche le formulaire a la gare avant le depart.,,,,,,,CC-BY-4.0,,,
fra-eng-145893,fra,eng,Je cherche le formulaire a la gare apres l'appel.,,,,,,,CC-BY-4.0,,,
fra-eng-145894,fra,eng,Je cherche le formulaire a la gare dans une heure.,,,,,,,CC-BY-4.0,,,
fra-eng-145895,fra,eng,Je cherche le formulaire a la gare dans deux jours.,,,,,,,CC-BY-4.0,,,
fra-eng-145896,fra,eng,Je cherche le formulaire a la gare cette semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-145897,fra,eng,Je cherche le formulaire a la gare le mois prochain.,,,,,,,CC-BY-4.0,,,
fra-eng-145898,fra,eng,Je cherche le formulaire a la gare chaque jour.,,,,,,,CC-BY-4.0,,,
fra-eng-145899,fra,eng,Je cherche le formulaire a la gare chaque semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-145900,fra,eng,Je cherche le formulaire a la gare le lundi.,,,,,,,CC-BY-4.0,,,
fra-eng-145901,fra,eng,Je cherche le formulaire a la gare le mardi.,,,,,,,CC-BY-4.0,,,
fra-eng-145902,fra,eng,Je cherche le formulaire a la gare le mercredi.,,,,,,,CC-BY-4.0,,,
fra-eng-145903,fra,eng,Je cherche le formulaire a la gare le jeudi.,,,,,,,CC-BY-4.0,,,
fra-eng-145904,fra,eng,Je cherche le formulaire a la gare le vendredi.,,,,,,,CC-BY-4.0,,,
fra-eng-145905,fra,eng,Je cherche le formulaire a la gare le samedi.,,,,,,,CC-BY-4.0,,,
fra-eng-145906,fra,eng,Je cherche le formulaire a la gare le dimanche.,,,,,,,CC-BY-4.0,,,
fra-eng-145907,fra,eng,Je cherche le formulaire a la gare pendant la saison seche.,,,,,,,CC-BY-4.0,,,
fra-eng-145908,fra,eng,Je cherche le formulaire au port ce matin.,,,,,,,CC-BY-4.0,,,
fra-eng-145909,fra,eng,Je cherche le formulaire au port cet apres-midi.,,,,,,,CC-BY-4.0,,,
fra-eng-145910,fra,eng,Je cherche le formulaire au port ce soir.,,,,,,,CC-BY-4.0,,,
fra-eng-145911,fra,eng,Je cherche le formulaire au port demain matin.,,,,,,,CC-BY-4.0,,,
fra-eng-145912,fra,eng,Je cherche le formulaire au port demain soir.,,,,,,,CC-BY-4.0,,,
fra-eng-145913,fra,eng,Je cherche le formulaire au port aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-eng-145914,fra,eng,Je cherche le formulaire au port maintenant.,,,,,,,CC-BY-4.0,,,
fra-eng-145915,fra,eng,Je cherche le formulaire au port plus tard.,,,,,,,CC-BY-4.0,,,
fra-eng-145916,fra,eng,Je cherche le formulaire au port avant midi.,,,,,,,CC-BY-4.0,,,
fra-eng-145917,fra,eng,Je cherche le formulaire au port apres le travail.,,,,,,,CC-BY-4.0,,,
fra-eng-145918,fra,eng,Je cherche le formulaire au port pendant la pause.,,,,,,,CC-BY-4.0,,,
fra-eng-145919,fra,eng,Je cherche le formulaire au port avant la reunion.,,,,,,,CC-BY-4.0,,,
fra-eng-145920,fra,eng,Je cherche le formulaire au port apres la pluie.,,,,,,,CC-BY-4.0,,,
fra-eng-145921,fra,eng,Je cherche le formulaire au port pendant le voyage.,,,,,,,CC-BY-4.0,,,
fra-eng-145922,fra,eng,Je cherche le formulaire au port avant le depart.,,,,,,,CC-BY-4.0,,,
fra-eng-145923,fra,eng,Je cherche le formulaire au port apres l'appel.,,,,,,,CC-BY-4.0,,,
fra-eng-145924,fra,eng,Je cherche le formulaire au port dans une heure.,,,,,,,CC-BY-4.0,,,
fra-eng-145925,fra,eng,Je cherche le formulaire au port dans deux jours.,,,,,,,CC-BY-4.0,,,
fra-eng-145926,fra,eng,Je cherche le formulaire au port cette semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-145927,fra,eng,Je cherche le formulaire au port le mois prochain.,,,,,,,CC-BY-4.0,,,
fra-eng-145928,fra,eng,Je cherche le formulaire au port chaque jour.,,,,,,,CC-BY-4.0,,,
fra-eng-145929,fra,eng,Je cherche le formulaire au port chaque semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-145930,fra,eng,Je cherche le formulaire au port le lundi.,,,,,,,CC-BY-4.0,,,
fra-eng-145931,fra,eng,Je cherche le formulaire au port le mardi.,,,,,,,CC-BY-4.0,,,
fra-eng-145932,fra,eng,Je cherche le formulaire au port le mercredi.,,,,,,,CC-BY-4.0,,,
fra-eng-145933,fra,eng,Je cherche le formulaire au port le jeudi.,,,,,,,CC-BY-4.0,,,
fra-eng-145934,fra,eng,Je cherche le formulaire au port le vendredi.,,,,,,,CC-BY-4.0,,,
fra-eng-145935,fra,eng,Je cherche le formulaire au port le samedi.,,,,,,,CC-BY-4.0,,,
fra-eng-145936,fra,eng,Je cherche le formulaire au port le dimanche.,,,,,,,CC-BY-4.0,,,
fra-eng-145937,fra,eng,Je cherche le formulaire au port pendant la saison seche.,,,,,,,CC-BY-4.0,,,
fra-eng-145938,fra,eng,Je cherche le formulaire dans la rue ce matin.,,,,,,,CC-BY-4.0,,,
fra-eng-145939,fra,eng,Je cherche le formulaire dans la rue cet apres-midi.,,,,,,,CC-BY-4.0,,,
fra-eng-145940,fra,eng,Je cherche le formulaire dans la rue ce soir.,,,,,,,CC-BY-4.0,,,
fra-eng-145941,fra,eng,Je cherche le formulaire dans la rue demain matin.,,,,,,,CC-BY-4.0,,,
fra-eng-145942,fra,eng,Je cherche le formulaire dans la rue demain soir.,,,,,,,CC-BY-4.0,,,
fra-eng-145943,fra,eng,Je cherche le formulaire dans la rue aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-eng-145944,fra,eng,Je cherche le formulaire dans la rue maintenant.,,,,,,,CC-BY-4.0,,,
fra-eng-145945,fra,eng,Je cherche le formulaire dans la rue plus tard.,,,,,,,CC-BY-4.0,,,
fra-eng-145946,fra,eng,Je cherche le formulaire dans la rue avant midi.,,,,,,,CC-BY-4.0,,,
fra-eng-145947,fra,eng,Je cherche le formulaire dans la rue apres le travail.,,,,,,,CC-BY-4.0,,,
fra-eng-145948,fra,eng,Je cherche le formulaire dans la rue pendant la pause.,,,,,,,CC-BY-4.0,,,
fra-eng-145949,fra,eng,Je cherche le formulaire dans la rue avant la reunion.,,,,,,,CC-BY-4.0,,,
fra-eng-145950,fra,eng,Je cherche le formulaire dans la rue apres la pluie.,,,,,,,CC-BY-4.0,,,
fra-eng-145951,fra,eng,Je cherche le formulaire dans la rue pendant le voyage.,,,,,,,CC-BY-4.0,,,
fra-eng-145952,fra,eng,Je cherche le formulaire dans la rue avant le depart.,,,,,,,CC-BY-4.0,,,
fra-eng-145953,fra,eng,Je cherche le formulaire dans la rue apres l'appel.,,,,,,,CC-BY-4.0,,,
fra-eng-145954,fra,eng,Je cherche le formulaire dans la rue dans une heure.,,,,,,,CC-BY-4.0,,,
fra-eng-145955,fra,eng,Je cherche le formulaire dans la rue dans deux jours.,,,,,,,CC-BY-4.0,,,
fra-eng-145956,fra,eng,Je cherche le formulaire dans la rue cette semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-145957,fra,eng,Je cherche le formulaire dans la rue le mois prochain.,,,,,,,CC-BY-4.0,,,
fra-eng-145958,fra,eng,Je cherche le formulaire dans la rue chaque jour.,,,,,,,CC-BY-4.0,,,
fra-eng-145959,fra,eng,Je cherche le formulaire dans la rue chaque semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-145960,fra,eng,Je cherche le formulaire dans la rue le lundi.,,,,,,,CC-BY-4.0,,,
fra-eng-145961,fra,eng,Je cherche le formulaire dans la rue le mardi.,,,,,,,CC-BY-4.0,,,
fra-eng-145962,fra,eng,Je cherche le formulaire dans la rue le mercredi.,,,,,,,CC-BY-4.0,,,
fra-eng-145963,fra,eng,Je cherche le formulaire dans la rue le jeudi.,,,,,,,CC-BY-4.0,,,
fra-eng-145964,fra,eng,Je cherche le formulaire dans la rue le vendredi.,,,,,,,CC-BY-4.0,,,
fra-eng-145965,fra,eng,Je cherche le formulaire dans la rue le samedi.,,,,,,,CC-BY-4.0,,,
fra-eng-145966,fra,eng,Je cherche le formulaire dans la rue le dimanche.,,,,,,,CC-BY-4.0,,,
fra-eng-145967,fra,eng,Je cherche le formulaire dans la rue pendant la saison seche.,,,,,,,CC-BY-4.0,,,
fra-eng-145968,fra,eng,Je cherche le formulaire au quartier ce matin.,,,,,,,CC-BY-4.0,,,
fra-eng-145969,fra,eng,Je cherche le formulaire au quartier cet apres-midi.,,,,,,,CC-BY-4.0,,,
fra-eng-145970,fra,eng,Je cherche le formulaire au quartier ce soir.,,,,,,,CC-BY-4.0,,,
fra-eng-145971,fra,eng,Je cherche le formulaire au quartier demain matin.,,,,,,,CC-BY-4.0,,,
fra-eng-145972,fra,eng,Je cherche le formulaire au quartier demain soir.,,,,,,,CC-BY-4.0,,,
fra-eng-145973,fra,eng,Je cherche le formulaire au quartier aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-eng-145974,fra,eng,Je cherche le formulaire au quartier maintenant.,,,,,,,CC-BY-4.0,,,
fra-eng-145975,fra,eng,Je cherche le formulaire au quartier plus tard.,,,,,,,CC-BY-4.0,,,
fra-eng-145976,fra,eng,Je cherche le formulaire au quartier avant midi.,,,,,,,CC-BY-4.0,,,
fra-eng-145977,fra,eng,Je cherche le formulaire au quartier apres le travail.,,,,,,,CC-BY-4.0,,,
fra-eng-145978,fra,eng,Je cherche le formulaire au quartier pendant la pause.,,,,,,,CC-BY-4.0,,,
fra-eng-145979,fra,eng,Je cherche le formulaire au quartier avant la reunion.,,,,,,,CC-BY-4.0,,,
fra-eng-145980,fra,eng,Je cherche le formulaire au quartier apres la pluie.,,,,,,,CC-BY-4.0,,,
fra-eng-145981,fra,eng,Je cherche le formulaire au quartier pendant le voyage.,,,,,,,CC-BY-4.0,,,
fra-eng-145982,fra,eng,Je cherche le formulaire au quartier avant le depart.,,,,,,,CC-BY-4.0,,,
fra-eng-145983,fra,eng,Je cherche le formulaire au quartier apres l'appel.,,,,,,,CC-BY-4.0,,,
fra-eng-145984,fra,eng,Je cherche le formulaire au quartier dans une heure.,,,,,,,CC-BY-4.0,,,
fra-eng-145985,fra,eng,Je cherche le formulaire au quartier dans deux jours.,,,,,,,CC-BY-4.0,,,
fra-eng-145986,fra,eng,Je cherche le formulaire au quartier cette semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-145987,fra,eng,Je cherche le formulaire au quartier le mois prochain.,,,,,,,CC-BY-4.0,,,
fra-eng-145988,fra,eng,Je cherche le formulaire au quartier chaque jour.,,,,,,,CC-BY-4.0,,,
fra-eng-145989,fra,eng,Je cherche le formulaire au quartier chaque semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-145990,fra,eng,Je cherche le formulaire au quartier le lundi.,,,,,,,CC-BY-4.0,,,
fra-eng-145991,fra,eng,Je cherche le formulaire au quartier le mardi.,,,,,,,CC-BY-4.0,,,
fra-eng-145992,fra,eng,Je cherche le formulaire au quartier le mercredi.,,,,,,,CC-BY-4.0,,,
fra-eng-145993,fra,eng,Je cherche le formulaire au quartier le jeudi.,,,,,,,CC-BY-4.0,,,
fra-eng-145994,fra,eng,Je cherche le formulaire au quartier le vendredi.,,,,,,,CC-BY-4.0,,,
fra-eng-145995,fra,eng,Je cherche le formulaire au quartier le samedi.,,,,,,,CC-BY-4.0,,,
fra-eng-145996,fra,eng,Je cherche le formulaire au quartier le dimanche.,,,,,,,CC-BY-4.0,,,
fra-eng-145997,fra,eng,Je cherche le formulaire au quartier pendant la saison seche.,,,,,,,CC-BY-4.0,,,
fra-eng-145998,fra,eng,Je cherche le formulaire au village ce matin.,,,,,,,CC-BY-4.0,,,
fra-eng-145999,fra,eng,Je cherche le formulaire au village cet apres-midi.,,,,,,,CC-BY-4.0,,,
fra-eng-146000,fra,eng,Je cherche le formulaire au village ce soir.,,,,,,,CC-BY-4.0,,,
fra-eng-146001,fra,eng,Je cherche le formulaire au village demain matin.,,,,,,,CC-BY-4.0,,,
fra-eng-146002,fra,eng,Je cherche le formulaire au village demain soir.,,,,,,,CC-BY-4.0,,,
fra-eng-146003,fra,eng,Je cherche le formulaire au village aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-eng-146004,fra,eng,Je cherche le formulaire au village maintenant.,,,,,,,CC-BY-4.0,,,
fra-eng-146005,fra,eng,Je cherche le formulaire au village plus tard.,,,,,,,CC-BY-4.0,,,
fra-eng-146006,fra,eng,Je cherche le formulaire au village avant midi.,,,,,,,CC-BY-4.0,,,
fra-eng-146007,fra,eng,Je cherche le formulaire au village apres le travail.,,,,,,,CC-BY-4.0,,,
fra-eng-146008,fra,eng,Je cherche le formulaire au village pendant la pause.,,,,,,,CC-BY-4.0,,,
fra-eng-146009,fra,eng,Je cherche le formulaire au village avant la reunion.,,,,,,,CC-BY-4.0,,,
fra-eng-146010,fra,eng,Je cherche le formulaire au village apres la pluie.,,,,,,,CC-BY-4.0,,,
fra-eng-146011,fra,eng,Je cherche le formulaire au village pendant le voyage.,,,,,,,CC-BY-4.0,,,
fra-eng-146012,fra,eng,Je cherche le formulaire au village avant le depart.,,,,,,,CC-BY-4.0,,,
fra-eng-146013,fra,eng,Je cherche le formulaire au village apres l'appel.,,,,,,,CC-BY-4.0,,,
fra-eng-146014,fra,eng,Je cherche le formulaire au village dans une heure.,,,,,,,CC-BY-4.0,,,
fra-eng-146015,fra,eng,Je cherche le formulaire au village dans deux jours.,,,,,,,CC-BY-4.0,,,
fra-eng-146016,fra,eng,Je cherche le formulaire au village cette semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-146017,fra,eng,Je cherche le formulaire au village le mois prochain.,,,,,,,CC-BY-4.0,,,
fra-eng-146018,fra,eng,Je cherche le formulaire au village chaque jour.,,,,,,,CC-BY-4.0,,,
fra-eng-146019,fra,eng,Je cherche le formulaire au village chaque semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-146020,fra,eng,Je cherche le formulaire au village le lundi.,,,,,,,CC-BY-4.0,,,
fra-eng-146021,fra,eng,Je cherche le formulaire au village le mardi.,,,,,,,CC-BY-4.0,,,
fra-eng-146022,fra,eng,Je cherche le formulaire au village le mercredi.,,,,,,,CC-BY-4.0,,,
fra-eng-146023,fra,eng,Je cherche le formulaire au village le jeudi.,,,,,,,CC-BY-4.0,,,
fra-eng-146024,fra,eng,Je cherche le formulaire au village le vendredi.,,,,,,,CC-BY-4.0,,,
fra-eng-146025,fra,eng,Je cherche le formulaire au village le samedi.,,,,,,,CC-BY-4.0,,,
fra-eng-146026,fra,eng,Je cherche le formulaire au village le dimanche.,,,,,,,CC-BY-4.0,,,
fra-eng-146027,fra,eng,Je cherche le formulaire au village pendant la saison seche.,,,,,,,CC-BY-4.0,,,
fra-eng-146028,fra,eng,Je cherche le formulaire en ville ce matin.,,,,,,,CC-BY-4.0,,,
fra-eng-146029,fra,eng,Je cherche le formulaire en ville cet apres-midi.,,,,,,,CC-BY-4.0,,,
fra-eng-146030,fra,eng,Je cherche le formulaire en ville ce soir.,,,,,,,CC-BY-4.0,,,
fra-eng-146031,fra,eng,Je cherche le formulaire en ville demain matin.,,,,,,,CC-BY-4.0,,,
fra-eng-146032,fra,eng,Je cherche le formulaire en ville demain soir.,,,,,,,CC-BY-4.0,,,
fra-eng-146033,fra,eng,Je cherche le formulaire en ville aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-eng-146034,fra,eng,Je cherche le formulaire en ville maintenant.,,,,,,,CC-BY-4.0,,,
fra-eng-146035,fra,eng,Je cherche le formulaire en ville plus tard.,,,,,,,CC-BY-4.0,,,
fra-eng-146036,fra,eng,Je cherche le formulaire en ville avant midi.,,,,,,,CC-BY-4.0,,,
fra-eng-146037,fra,eng,Je cherche le formulaire en ville apres le travail.,,,,,,,CC-BY-4.0,,,
fra-eng-146038,fra,eng,Je cherche le formulaire en ville pendant la pause.,,,,,,,CC-BY-4.0,,,
fra-eng-146039,fra,eng,Je cherche le formulaire en ville avant la reunion.,,,,,,,CC-BY-4.0,,,
fra-eng-146040,fra,eng,Je cherche le formulaire en ville apres la pluie.,,,,,,,CC-BY-4.0,,,
fra-eng-146041,fra,eng,Je cherche le formulaire en ville pendant le voyage.,,,,,,,CC-BY-4.0,,,
fra-eng-146042,fra,eng,Je cherche le formulaire en ville avant le depart.,,,,,,,CC-BY-4.0,,,
fra-eng-146043,fra,eng,Je cherche le formulaire en ville apres l'appel.,,,,,,,CC-BY-4.0,,,
fra-eng-146044,fra,eng,Je cherche le formulaire en ville dans une heure.,,,,,,,CC-BY-4.0,,,
fra-eng-146045,fra,eng,Je cherche le formulaire en ville dans deux jours.,,,,,,,CC-BY-4.0,,,
fra-eng-146046,fra,eng,Je cherche le formulaire en ville cette semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-146047,fra,eng,Je cherche le formulaire en ville le mois prochain.,,,,,,,CC-BY-4.0,,,
fra-eng-146048,fra,eng,Je cherche le formulaire en ville chaque jour.,,,,,,,CC-BY-4.0,,,
fra-eng-146049,fra,eng,Je cherche le formulaire en ville chaque semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-146050,fra,eng,Je cherche le formulaire en ville le lundi.,,,,,,,CC-BY-4.0,,,
fra-eng-146051,fra,eng,Je cherche le formulaire en ville le mardi.,,,,,,,CC-BY-4.0,,,
fra-eng-146052,fra,eng,Je cherche le formulaire en ville le mercredi.,,,,,,,CC-BY-4.0,,,
fra-eng-146053,fra,eng,Je cherche le formulaire en ville le jeudi.,,,,,,,CC-BY-4.0,,,
fra-eng-146054,fra,eng,Je cherche le formulaire en ville le vendredi.,,,,,,,CC-BY-4.0,,,
fra-eng-146055,fra,eng,Je cherche le formulaire en ville le samedi.,,,,,,,CC-BY-4.0,,,
fra-eng-146056,fra,eng,Je cherche le formulaire en ville le dimanche.,,,,,,,CC-BY-4.0,,,
fra-eng-146057,fra,eng,Je cherche le formulaire en ville pendant la saison seche.,,,,,,,CC-BY-4.0,,,
fra-eng-146058,fra,eng,Je cherche le formulaire dans la salle ce matin.,,,,,,,CC-BY-4.0,,,
fra-eng-146059,fra,eng,Je cherche le formulaire dans la salle cet apres-midi.,,,,,,,CC-BY-4.0,,,
fra-eng-146060,fra,eng,Je cherche le formulaire dans la salle ce soir.,,,,,,,CC-BY-4.0,,,
fra-eng-146061,fra,eng,Je cherche le formulaire dans la salle demain matin.,,,,,,,CC-BY-4.0,,,
fra-eng-146062,fra,eng,Je cherche le formulaire dans la salle demain soir.,,,,,,,CC-BY-4.0,,,
fra-eng-146063,fra,eng,Je cherche le formulaire dans la salle aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-eng-146064,fra,eng,Je cherche le formulaire dans la salle maintenant.,,,,,,,CC-BY-4.0,,,
fra-eng-146065,fra,eng,Je cherche le formulaire dans la salle plus tard.,,,,,,,CC-BY-4.0,,,
fra-eng-146066,fra,eng,Je cherche le formulaire dans la salle avant midi.,,,,,,,CC-BY-4.0,,,
fra-eng-146067,fra,eng,Je cherche le formulaire dans la salle apres le travail.,,,,,,,CC-BY-4.0,,,
fra-eng-146068,fra,eng,Je cherche le formulaire dans la salle pendant la pause.,,,,,,,CC-BY-4.0,,,
fra-eng-146069,fra,eng,Je cherche le formulaire dans la salle avant la reunion.,,,,,,,CC-BY-4.0,,,
fra-eng-146070,fra,eng,Je cherche le formulaire dans la salle apres la pluie.,,,,,,,CC-BY-4.0,,,
fra-eng-146071,fra,eng,Je cherche le formulaire dans la salle pendant le voyage.,,,,,,,CC-BY-4.0,,,
fra-eng-146072,fra,eng,Je cherche le formulaire dans la salle avant le depart.,,,,,,,CC-BY-4.0,,,
fra-eng-146073,fra,eng,Je cherche le formulaire dans la salle apres l'appel.,,,,,,,CC-BY-4.0,,,
fra-eng-146074,fra,eng,Je cherche le formulaire dans la salle dans une heure.,,,,,,,CC-BY-4.0,,,
fra-eng-146075,fra,eng,Je cherche le formulaire dans la salle dans deux jours.,,,,,,,CC-BY-4.0,,,
fra-eng-146076,fra,eng,Je cherche le formulaire dans la salle cette semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-146077,fra,eng,Je cherche le formulaire dans la salle le mois prochain.,,,,,,,CC-BY-4.0,,,
fra-eng-146078,fra,eng,Je cherche le formulaire dans la salle chaque jour.,,,,,,,CC-BY-4.0,,,
fra-eng-146079,fra,eng,Je cherche le formulaire dans la salle chaque semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-146080,fra,eng,Je cherche le formulaire dans la salle le lundi.,,,,,,,CC-BY-4.0,,,
fra-eng-146081,fra,eng,Je cherche le formulaire dans la salle le mardi.,,,,,,,CC-BY-4.0,,,
fra-eng-146082,fra,eng,Je cherche le formulaire dans la salle le mercredi.,,,,,,,CC-BY-4.0,,,
fra-eng-146083,fra,eng,Je cherche le formulaire dans la salle le jeudi.,,,,,,,CC-BY-4.0,,,
fra-eng-146084,fra,eng,Je cherche le formulaire dans la salle le vendredi.,,,,,,,CC-BY-4.0,,,
fra-eng-146085,fra,eng,Je cherche le formulaire dans la salle le samedi.,,,,,,,CC-BY-4.0,,,
fra-eng-146086,fra,eng,Je cherche le formulaire dans la salle le dimanche.,,,,,,,CC-BY-4.0,,,
fra-eng-146087,fra,eng,Je cherche le formulaire dans la salle pendant la saison seche.,,,,,,,CC-BY-4.0,,,
fra-eng-146088,fra,eng,Je cherche le formulaire devant la porte ce matin.,,,,,,,CC-BY-4.0,,,
fra-eng-146089,fra,eng,Je cherche le formulaire devant la porte cet apres-midi.,,,,,,,CC-BY-4.0,,,
fra-eng-146090,fra,eng,Je cherche le formulaire devant la porte ce soir.,,,,,,,CC-BY-4.0,,,
fra-eng-146091,fra,eng,Je cherche le formulaire devant la porte demain matin.,,,,,,,CC-BY-4.0,,,
fra-eng-146092,fra,eng,Je cherche le formulaire devant la porte demain soir.,,,,,,,CC-BY-4.0,,,
fra-eng-146093,fra,eng,Je cherche le formulaire devant la porte aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-eng-146094,fra,eng,Je cherche le formulaire devant la porte maintenant.,,,,,,,CC-BY-4.0,,,
fra-eng-146095,fra,eng,Je cherche le formulaire devant la porte plus tard.,,,,,,,CC-BY-4.0,,,
fra-eng-146096,fra,eng,Je cherche le formulaire devant la porte avant midi.,,,,,,,CC-BY-4.0,,,
fra-eng-146097,fra,eng,Je cherche le formulaire devant la porte apres le travail.,,,,,,,CC-BY-4.0,,,
fra-eng-146098,fra,eng,Je cherche le formulaire devant la porte pendant la pause.,,,,,,,CC-BY-4.0,,,
fra-eng-146099,fra,eng,Je cherche le formulaire devant la porte avant la reunion.,,,,,,,CC-BY-4.0,,,
fra-eng-146100,fra,eng,Je cherche le formulaire devant la porte apres la pluie.,,,,,,,CC-BY-4.0,,,
fra-eng-146101,fra,eng,Je cherche le formulaire devant la porte pendant le voyage.,,,,,,,CC-BY-4.0,,,
fra-eng-146102,fra,eng,Je cherche le formulaire devant la porte avant le depart.,,,,,,,CC-BY-4.0,,,
fra-eng-146103,fra,eng,Je cherche le formulaire devant la porte apres l'appel.,,,,,,,CC-BY-4.0,,,
fra-eng-146104,fra,eng,Je cherche le formulaire devant la porte dans une heure.,,,,,,,CC-BY-4.0,,,
fra-eng-146105,fra,eng,Je cherche le formulaire devant la porte dans deux jours.,,,,,,,CC-BY-4.0,,,
fra-eng-146106,fra,eng,Je cherche le formulaire devant la porte cette semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-146107,fra,eng,Je cherche le formulaire devant la porte le mois prochain.,,,,,,,CC-BY-4.0,,,
fra-eng-146108,fra,eng,Je cherche le formulaire devant la porte chaque jour.,,,,,,,CC-BY-4.0,,,
fra-eng-146109,fra,eng,Je cherche le formulaire devant la porte chaque semaine.,,,,,,,CC-BY-4.0,,,
fra-eng-146110,fra,eng,Je cherche le formulaire devant la porte le lundi.,,,,,,,CC-BY-4.0,,,
fra-eng-146111,fra,eng,Je cherche le formulaire devant la porte le mardi.,,,,,,,CC-BY-4.0,,,
fra-eng-146112,fra,eng,Je cherche le formulaire devant la porte le mercredi.,,,,,,,CC-BY-4.0,,,
fra-eng-146113,fra,eng,Je cherche le formulaire devant la porte le jeudi.,,,,,,,CC-BY-4.0,,,
fra-eng-146114,fra,eng,Je cherche le formulaire devant la porte le vendredi.,,,,,,,CC-BY-4.0,,,
fra-eng-146115,fra,eng,Je cherche le formulaire devant la porte le samedi.,,,,,,,CC-BY-4.0,,,
fra-eng-146116,fra,eng,Je cherche le formulaire devant la porte le dimanche.,,,,,,,CC-BY-4.0,,,
fra-eng-146117,fra,eng,Je cherche le formulaire devant la porte pendant la saison seche.,,,,,,,CC-BY-4.0,,,
fra-eng-146118,fra,eng,Je cherche le formulaire pres du magasin ce matin.,,,,,,,CC-BY-4.0,,,
fra-eng-146119,fra,eng,Je cherche le formulaire pres du magasin cet apres-midi.,,,,,,,CC-BY-4.0,,,
fra-eng-146120,fra,eng,Je cherche le formulaire pres du magasin ce soir.,,,,,,,CC-BY-4.0,,,
fra-eng-146121,fra,eng,Je cherche le formulaire pres du magasin demain matin.,,,,,,,CC-BY-4.0,,,
fra-eng-146122,fra,eng,Je cherche le formulaire pres du magasin demain soir.,,,,,,,CC-BY-4.0,,,
fra-eng-146123,fra,eng,Je cherche le formulaire pres du magasin aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-eng-146124,fra,eng,Je cherche le formulaire pres du magasin maintenant.,,,,,,,CC-BY-4.0,,,
